--------- beginning of main
08-02 16:05:57.540  1534  1534 W auditd  : type=2000 audit(0.0:1): initialized
08-02 16:05:58.240  1534  1534 I auditd  : type=1403 audit(0.0:2): policy loaded auid=4294967295 ses=4294967295
08-02 16:05:58.250  1534  1534 W auditd  : type=1404 audit(0.0:3): enforcing=1 old_enforcing=0 auid=4294967295 ses=4294967295
08-02 16:05:58.900     1     1 W init    : type=1400 audit(0.0:4): avc: denied { setattr } for name="slabinfo" dev="proc" ino=4026532040 scontext=u:r:init:s0 tcontext=u:object_r:proc:s0 tclass=file permissive=0
08-02 16:05:58.900     1     1 W init    : type=1400 audit(0.0:5): avc: denied { setattr } for name="slabinfo" dev="proc" ino=4026532040 scontext=u:r:init:s0 tcontext=u:object_r:proc:s0 tclass=file permissive=0
08-02 16:05:58.905  1535  1535 I SELinux : SELinux: Loaded service_contexts from:
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2014806016
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2014838784
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2014871552
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2014904320
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2014937088
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2014969856
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2015002624
08-02 16:06:03.176  1544  1630 V vold    : Copying 8 blocks at offset 2015035392
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015068160
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015100928
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015133696
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015166464
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015199232
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015232000
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015264768
08-02 16:06:03.178  1544  1630 V vold    : Copying 8 blocks at offset 2015297536
08-02 16:06:03.179  1544  1630 V vold    : Copying 8 blocks at offset 2015330304
08-02 16:06:03.179  1544  1630 V vold    : Copying 2 blocks at offset 2015363072
08-02 16:06:03.182  1544  1630 I vold    : Encrypting group 16
08-02 16:06:03.183  1544  1630 V vold    : Copying 8 blocks at offset 2147483648
08-02 16:06:03.183  1544  1630 I vold    : Encrypted to sector 251921408
08-02 16:06:03.183  1544  1630 I vold    : Encrypting from sector 268435456
08-02 16:06:03.183  1544  1630 V vold    : Copying 8 blocks at offset 2147516416
08-02 16:06:03.183  1544  1630 V vold    : Copying 8 blocks at offset 2147549184
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147581952
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147614720
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147647488
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147680256
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147713024
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147745792
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147778560
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147811328
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147844096
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147876864
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147909632
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147942400
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2147975168
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2148007936
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2148040704
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2148073472
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2148106240
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2148139008
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2148171776
08-02 16:06:03.184  1544  1630 V vold    : Copying 8 blocks at offset 2148204544
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148237312
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148270080
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148302848
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148335616
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148368384
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148401152
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148433920
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148466688
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148499456
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148532224
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148564992
08-02 16:06:03.185  1544  1630 V vold    : Copying 8 blocks at offset 2148597760
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148630528
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148663296
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148696064
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148728832
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148761600
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148794368
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148827136
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148859904
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148892672
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148925440
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148958208
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2148990976
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149023744
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149056512
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149089280
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149122048
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149154816
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149187584
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149220352
08-02 16:06:03.186  1544  1630 V vold    : Copying 8 blocks at offset 2149253120
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149285888
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149318656
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149351424
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149384192
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149416960
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149449728
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149482496
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149515264
08-02 16:06:03.187  1544  1630 V vold    : Copying 8 blocks at offset 2149548032
08-02 16:06:03.187  1544  1630 V vold    : Copying 2 blocks at offset 2149580800
08-02 16:06:03.189  1544  1630 I vold    : Encrypting group 17
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281701376
08-02 16:06:03.190  1544  1630 I vold    : Encrypted to sector 268698624
08-02 16:06:03.190  1544  1630 I vold    : Encrypting from sector 285212672
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281734144
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281766912
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281799680
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281832448
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281865216
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281897984
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281930752
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281963520
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2281996288
08-02 16:06:03.190  1544  1630 V vold    : Copying 8 blocks at offset 2282029056
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282061824
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282094592
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282127360
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282160128
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282192896
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282225664
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282258432
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282291200
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282323968
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282356736
08-02 16:06:03.191  1544  1630 V vold    : Copying 8 blocks at offset 2282389504
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282422272
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282455040
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282487808
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282520576
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282553344
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282586112
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282618880
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282651648
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282684416
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282717184
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282749952
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282782720
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282815488
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282848256
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282881024
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282913792
08-02 16:06:03.192  1544  1630 V vold    : Copying 8 blocks at offset 2282946560
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2282979328
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283012096
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283044864
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283077632
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283110400
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283143168
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283175936
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283208704
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283241472
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283274240
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283307008
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283339776
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283372544
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283405312
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283438080
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283470848
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283503616
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283536384
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283569152
08-02 16:06:03.193  1544  1630 V vold    : Copying 8 blocks at offset 2283601920
08-02 16:06:03.194  1544  1630 V vold    : Copying 8 blocks at offset 2283634688
08-02 16:06:03.194  1544  1630 V vold    : Copying 8 blocks at offset 2283667456
08-02 16:06:03.194  1544  1630 V vold    : Copying 8 blocks at offset 2283700224
08-02 16:06:03.194  1544  1630 V vold    : Copying 8 blocks at offset 2283732992
08-02 16:06:03.194  1544  1630 V vold    : Copying 8 blocks at offset 2283765760
08-02 16:06:03.194  1544  1630 V vold    : Copying 2 blocks at offset 2283798528
08-02 16:06:03.196  1544  1630 I vold    : Encrypting group 18
08-02 16:06:03.196  1544  1630 V vold    : Copying 8 blocks at offset 2415919104
08-02 16:06:03.197  1544  1630 I vold    : Encrypted to sector 285475840
08-02 16:06:03.197  1544  1630 I vold    : Encrypting from sector 301989888
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2415951872
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2415984640
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416017408
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416050176
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416082944
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416115712
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416148480
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416181248
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416214016
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416246784
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416279552
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416312320
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416345088
08-02 16:06:03.197  1544  1630 V vold    : Copying 8 blocks at offset 2416377856
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416410624
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416443392
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416476160
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416508928
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416541696
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416574464
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416607232
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416640000
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416672768
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416705536
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416738304
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416771072
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416803840
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416836608
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416869376
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416902144
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416934912
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2416967680
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2417000448
08-02 16:06:03.198  1544  1630 V vold    : Copying 8 blocks at offset 2417033216
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417065984
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417098752
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417131520
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417164288
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417197056
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417229824
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417262592
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417295360
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417328128
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417360896
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417393664
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417426432
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417459200
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417491968
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417524736
08-02 16:06:03.199  1544  1630 V vold    : Copying 8 blocks at offset 2417557504
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417590272
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417623040
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417655808
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417688576
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417721344
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417754112
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417786880
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417819648
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417852416
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417885184
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417917952
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417950720
08-02 16:06:03.200  1544  1630 V vold    : Copying 8 blocks at offset 2417983488
08-02 16:06:03.200  1544  1630 V vold    : Copying 2 blocks at offset 2418016256
08-02 16:06:03.202  1544  1630 I vold    : Encrypting group 19
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550136832
08-02 16:06:03.203  1544  1630 I vold    : Encrypted to sector 302253056
08-02 16:06:03.203  1544  1630 I vold    : Encrypting from sector 318767104
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550169600
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550202368
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550235136
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550267904
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550300672
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550333440
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550366208
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550398976
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550431744
08-02 16:06:03.203  1544  1630 V vold    : Copying 8 blocks at offset 2550464512
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550497280
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550530048
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550562816
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550595584
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550628352
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550661120
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550693888
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550726656
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550759424
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550792192
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550824960
08-02 16:06:03.204  1544  1630 V vold    : Copying 8 blocks at offset 2550857728
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2550890496
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2550923264
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2550956032
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2550988800
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2551021568
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2551054336
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2551087104
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2551119872
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2551152640
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2551185408
08-02 16:06:03.205  1544  1630 V vold    : Copying 8 blocks at offset 2551218176
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551250944
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551283712
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551316480
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551349248
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551382016
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551414784
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551447552
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551480320
08-02 16:06:03.206  1544  1630 V vold    : Copying 8 blocks at offset 2551513088
08-02 16:06:03.207  1544  1630 V vold    : Copying 8 blocks at offset 2551545856
08-02 16:06:03.207  1544  1630 V vold    : Copying 8 blocks at offset 2551578624
08-02 16:06:03.207  1544  1630 V vold    : Copying 8 blocks at offset 2551611392
08-02 16:06:03.207  1544  1630 V vold    : Copying 8 blocks at offset 2551644160
08-02 16:06:03.207  1544  1630 V vold    : Copying 8 blocks at offset 2551676928
08-02 16:06:03.207  1544  1630 V vold    : Copying 8 blocks at offset 2551709696
08-02 16:06:03.208  1544  1630 V vold    : Copying 8 blocks at offset 2551742464
08-02 16:06:03.208  1544  1630 V vold    : Copying 8 blocks at offset 2551775232
08-02 16:06:03.208  1544  1630 V vold    : Copying 8 blocks at offset 2551808000
08-02 16:06:03.209  1544  1630 V vold    : Copying 8 blocks at offset 2551840768
08-02 16:06:03.209  1544  1630 V vold    : Copying 8 blocks at offset 2551873536
08-02 16:06:03.209  1544  1630 V vold    : Copying 8 blocks at offset 2551906304
08-02 16:06:03.209  1544  1630 V vold    : Copying 8 blocks at offset 2551939072
08-02 16:06:03.210  1544  1630 V vold    : Copying 8 blocks at offset 2551971840
08-02 16:06:03.210  1544  1630 V vold    : Copying 8 blocks at offset 2552004608
08-02 16:06:03.210  1544  1630 V vold    : Copying 8 blocks at offset 2552037376
08-02 16:06:03.210  1544  1630 V vold    : Copying 8 blocks at offset 2552070144
08-02 16:06:03.211  1544  1630 V vold    : Copying 8 blocks at offset 2552102912
08-02 16:06:03.211  1544  1630 V vold    : Copying 8 blocks at offset 2552135680
08-02 16:06:03.211  1544  1630 V vold    : Copying 8 blocks at offset 2552168448
08-02 16:06:03.212  1544  1630 V vold    : Copying 8 blocks at offset 2552201216
08-02 16:06:03.212  1544  1630 V vold    : Copying 2 blocks at offset 2552233984
08-02 16:06:03.214  1544  1630 I vold    : Encrypting group 20
08-02 16:06:03.215  1544  1630 V vold    : Copying 8 blocks at offset 2684354560
08-02 16:06:03.215  1544  1630 I vold    : Encrypted to sector 319030272
08-02 16:06:03.215  1544  1630 I vold    : Encrypting from sector 335544320
08-02 16:06:03.215  1544  1630 V vold    : Copying 8 blocks at offset 2684387328
08-02 16:06:03.216  1544  1630 V vold    : Copying 8 blocks at offset 2684420096
08-02 16:06:03.216  1544  1630 V vold    : Copying 8 blocks at offset 2684452864
08-02 16:06:03.216  1544  1630 V vold    : Copying 8 blocks at offset 2684485632
08-02 16:06:03.217  1544  1630 V vold    : Copying 8 blocks at offset 2684518400
08-02 16:06:03.217  1544  1630 V vold    : Copying 8 blocks at offset 2684551168
08-02 16:06:03.217  1544  1630 V vold    : Copying 8 blocks at offset 2684583936
08-02 16:06:03.217  1544  1630 V vold    : Copying 8 blocks at offset 2684616704
08-02 16:06:03.218  1544  1630 V vold    : Copying 8 blocks at offset 2684649472
08-02 16:06:03.218  1544  1630 V vold    : Copying 8 blocks at offset 2684682240
08-02 16:06:03.218  1544  1630 V vold    : Copying 8 blocks at offset 2684715008
08-02 16:06:03.218  1544  1630 V vold    : Copying 8 blocks at offset 2684747776
08-02 16:06:03.219  1544  1630 V vold    : Copying 8 blocks at offset 2684780544
08-02 16:06:03.219  1544  1630 V vold    : Copying 8 blocks at offset 2684813312
08-02 16:06:03.219  1544  1630 V vold    : Copying 8 blocks at offset 2684846080
08-02 16:06:03.219  1544  1630 V vold    : Copying 8 blocks at offset 2684878848
08-02 16:06:03.219  1544  1630 V vold    : Copying 8 blocks at offset 2684911616
08-02 16:06:03.220  1544  1630 V vold    : Copying 8 blocks at offset 2684944384
08-02 16:06:03.220  1544  1630 V vold    : Copying 8 blocks at offset 2684977152
08-02 16:06:03.220  1544  1630 V vold    : Copying 8 blocks at offset 2685009920
08-02 16:06:03.220  1544  1630 V vold    : Copying 8 blocks at offset 2685042688
08-02 16:06:03.221  1544  1630 V vold    : Copying 8 blocks at offset 2685075456
08-02 16:06:03.221  1544  1630 V vold    : Copying 8 blocks at offset 2685108224
08-02 16:06:03.221  1544  1630 V vold    : Copying 8 blocks at offset 2685140992
08-02 16:06:03.222  1544  1630 V vold    : Copying 8 blocks at offset 2685173760
08-02 16:06:03.222  1544  1630 V vold    : Copying 8 blocks at offset 2685206528
08-02 16:06:03.222  1544  1630 V vold    : Copying 8 blocks at offset 2685239296
08-02 16:06:03.222  1544  1630 V vold    : Copying 8 blocks at offset 2685272064
08-02 16:06:03.222  1544  1630 V vold    : Copying 8 blocks at offset 2685304832
08-02 16:06:03.223  1544  1630 V vold    : Copying 8 blocks at offset 2685337600
08-02 16:06:03.223  1544  1630 V vold    : Copying 8 blocks at offset 2685370368
08-02 16:06:03.223  1544  1630 V vold    : Copying 8 blocks at offset 2685403136
08-02 16:06:03.223  1544  1630 V vold    : Copying 8 blocks at offset 2685435904
08-02 16:06:03.224  1544  1630 V vold    : Copying 8 blocks at offset 2685468672
08-02 16:06:03.224  1544  1630 V vold    : Copying 8 blocks at offset 2685501440
08-02 16:06:03.224  1544  1630 V vold    : Copying 8 blocks at offset 2685534208
08-02 16:06:03.224  1544  1630 V vold    : Copying 8 blocks at offset 2685566976
08-02 16:06:03.224  1544  1630 V vold    : Copying 8 blocks at offset 2685599744
08-02 16:06:03.225  1544  1630 V vold    : Copying 8 blocks at offset 2685632512
